Unicorn_Green,2020-01-13 12:30:00,80
Unicorn_Green,2020-01-13 12:29:00,90
Unicorn_Green,2020-01-13 12:28:00,93
Unicorn_Green,2020-01-13 12:27:00,89
Unicorn_Green,2020-01-13 12:26:00,84
Unicorn_Green,2020-01-13 12:25:00,82
Unicorn_Green,2020-01-13 12:24:00,85
Unicorn_Green,2020-01-13 12:23:00,89
Unicorn_Green,2020-01-13 12:22:00,87
Unicorn_Green,2020-01-13 12:21:00,79
Unicorn_Green,2020-01-13 12:20:00,76
Unicorn_Green,2020-01-13 12:19:00,77
Unicorn_Green,2020-01-13 12:18:00,82
Unicorn_Green,2020-01-13 12:17:00,91
Unicorn_Green,2020-01-13 12:16:00,95
Unicorn_Green,2020-01-13 12:15:00,92
Unicorn_Green,2020-01-13 12:14:00,84
Unicorn_Green,2020-01-13 12:13:00,77
Unicorn_Green,2020-01-13 12:12:00,75
Unicorn_Green,2020-01-13 12:11:00,76
Unicorn_Green,2020-01-13 12:10:00,85
Unicorn_Green,2020-01-13 12:09:00,88
Unicorn_Green,2020-01-13 12:08:00,85
Unicorn_Green,2020-01-13 12:07:00,82
Unicorn_Green,2020-01-13 12:06:00,82
Unicorn_Green,2020-01-13 12:05:00,86
Unicorn_Green,2020-01-13 12:04:00,90
Unicorn_Green,2020-01-13 12:03:00,89
Unicorn_Green,2020-01-13 12:02:00,81
Unicorn_Green,2020-01-13 12:01:00,70
Unicorn_Green,2020-01-13 12:00:00,72
Unicorn_Green,2020-01-13 11:59:00,80
Unicorn_Green,2020-01-13 11:58:00,88
Unicorn_Green,2020-01-13 11:57:00,93
Unicorn_Green,2020-01-13 11:56:00,90
Unicorn_Green,2020-01-13 11:55:00,84
Unicorn_Green,2020-01-13 11:54:00,79
Unicorn_Green,2020-01-13 11:53:00,78
Unicorn_Green,2020-01-13 11:52:00,80
Unicorn_Green,2020-01-13 11:51:00,80
Unicorn_Green,2020-01-13 11:50:00,82
Unicorn_Green,2020-01-13 11:49:00,81
Unicorn_Green,2020-01-13 11:48:00,79
Unicorn_Green,2020-01-13 11:47:00,81
Unicorn_Green,2020-01-13 11:46:00,87
Unicorn_Green,2020-01-13 11:45:00,91
Unicorn_Green,2020-01-13 11:44:00,90
Unicorn_Green,2020-01-13 11:43:00,82
Unicorn_Green,2020-01-13 11:42:00,73
Unicorn_Green,2020-01-13 11:41:00,68
Unicorn_Green,2020-01-13 11:40:00,76
Unicorn_Green,2020-01-13 11:39:00,85
Unicorn_Green,2020-01-13 11:38:00,89
Unicorn_Green,2020-01-13 11:37:00,88
Unicorn_Green,2020-01-13 11:36:00,83
Unicorn_Green,2020-01-13 11:35:00,80
Unicorn_Green,2020-01-13 11:34:00,81
Unicorn_Green,2020-01-13 11:33:00,83
Unicorn_Green,2020-01-13 11:32:00,83
Unicorn_Green,2020-01-13 11:31:00,76
Unicorn_Green,2020-01-13 11:30:00,36
Unicorn_Green,2020-01-13 11:29:00,46
Unicorn_Green,2020-01-13 11:28:00,60
Unicorn_Green,2020-01-13 11:27:00,74
Unicorn_Green,2020-01-13 11:26:00,82
Unicorn_Green,2020-01-13 11:25:00,78
Unicorn_Green,2020-01-13 11:24:00,64
Unicorn_Green,2020-01-13 11:23:00,46
Unicorn_Green,2020-01-13 11:22:00,33
Unicorn_Green,2020-01-13 11:21:00,27
Unicorn_Green,2020-01-13 11:20:00,14
Unicorn_Green,2020-01-13 11:19:00,16
Unicorn_Green,2020-01-13 11:18:00,12
Unicorn_Green,2020-01-13 11:17:00,8
Unicorn_Green,2020-01-13 11:16:00,6
Unicorn_Green,2020-01-13 11:15:00,9
Unicorn_Green,2020-01-13 11:14:00,14
Unicorn_Green,2020-01-13 11:13:00,16
Unicorn_Green,2020-01-13 11:12:00,13
Unicorn_Green,2020-01-13 11:11:00,8
Unicorn_Green,2020-01-13 11:10:00,5
Unicorn_Green,2020-01-13 11:09:00,7
Unicorn_Green,2020-01-13 11:08:00,12
Unicorn_Green,2020-01-13 11:07:00,15
Unicorn_Green,2020-01-13 11:06:00,14
Unicorn_Green,2020-01-13 11:05:00,10
Unicorn_Green,2020-01-13 11:04:00,6
Unicorn_Green,2020-01-13 11:03:00,6
Unicorn_Green,2020-01-13 11:02:00,10
Unicorn_Green,2020-01-13 11:01:00,14
Unicorn_Green,2020-01-13 11:00:00,14
Unicorn_Green,2020-01-13 10:59:00,12
Unicorn_Green,2020-01-13 10:58:00,9
Unicorn_Green,2020-01-13 10:57:00,8
Unicorn_Green,2020-01-13 10:56:00,12
Unicorn_Green,2020-01-13 10:55:00,16
Unicorn_Green,2020-01-13 10:54:00,16
Unicorn_Green,2020-01-13 10:53:00,13
Unicorn_Green,2020-01-13 10:52:00,8
Unicorn_Green,2020-01-13 10:51:00,5
Unicorn_Green,2020-01-13 10:50:00,9
Unicorn_Green,2020-01-13 10:49:00,14
Unicorn_Green,2020-01-13 10:48:00,18
Unicorn_Green,2020-01-13 10:47:00,17
Unicorn_Green,2020-01-13 10:46:00,14
Unicorn_Green,2020-01-13 10:45:00,11
Unicorn_Green,2020-01-13 10:44:00,11
Unicorn_Green,2020-01-13 10:43:00,13
Unicorn_Green,2020-01-13 10:42:00,15
Unicorn_Green,2020-01-13 10:41:00,13
Unicorn_Green,2020-01-13 10:40:00,18
Unicorn_Green,2020-01-13 10:39:00,20
Unicorn_Green,2020-01-13 10:38:00,26
Unicorn_Green,2020-01-13 10:37:00,32
Unicorn_Green,2020-01-13 10:36:00,37
Unicorn_Green,2020-01-13 10:35:00,36
Unicorn_Green,2020-01-13 10:34:00,30
Unicorn_Green,2020-01-13 10:33:00,21
Unicorn_Green,2020-01-13 10:32:00,15
Unicorn_Green,2020-01-13 10:31:00,13
Unicorn_Green,2020-01-13 10:30:00,20
Unicorn_Green,2020-01-13 10:29:00,27
Unicorn_Green,2020-01-13 10:28:00,30
Unicorn_Green,2020-01-13 10:27:00,31
Unicorn_Green,2020-01-13 10:26:00,30
Unicorn_Green,2020-01-13 10:25:00,30
Unicorn_Green,2020-01-13 10:24:00,29
Unicorn_Green,2020-01-13 10:23:00,27
Unicorn_Green,2020-01-13 10:22:00,20
Unicorn_Green,2020-01-13 10:21:00,13
Unicorn_Green,2020-01-13 10:20:00,9
Unicorn_Green,2020-01-13 10:19:00,12
Unicorn_Green,2020-01-13 10:18:00,17
Unicorn_Green,2020-01-13 10:17:00,22
Unicorn_Green,2020-01-13 10:16:00,23
Unicorn_Green,2020-01-13 10:15:00,19
Unicorn_Green,2020-01-13 10:14:00,15
Unicorn_Green,2020-01-13 10:13:00,11
Unicorn_Green,2020-01-13 10:12:00,11
Unicorn_Green,2020-01-13 10:11:00,12
Unicorn_Green,2020-01-13 10:10:00,9
Unicorn_Green,2020-01-13 10:09:00,8
Unicorn_Green,2020-01-13 10:08:00,5
Unicorn_Green,2020-01-13 10:07:00,4
Unicorn_Green,2020-01-13 10:06:00,6
Unicorn_Green,2020-01-13 10:05:00,8
Unicorn_Green,2020-01-13 10:04:00,10
Unicorn_Green,2020-01-13 10:03:00,8
Unicorn_Green,2020-01-13 10:02:00,5
Unicorn_Green,2020-01-13 10:01:00,3
Unicorn_Green,2020-01-13 10:00:00,4
Unicorn_Green,2020-01-13 09:59:00,7
Unicorn_Green,2020-01-13 09:58:00,9
Unicorn_Green,2020-01-13 09:57:00,9
Unicorn_Green,2020-01-13 09:56:00,6
Unicorn_Green,2020-01-13 09:55:00,4
Unicorn_Green,2020-01-13 09:54:00,4
Unicorn_Green,2020-01-13 09:53:00,6
Unicorn_Green,2020-01-13 09:52:00,8
Unicorn_Green,2020-01-13 09:51:00,8
Unicorn_Green,2020-01-13 09:50:00,6
Unicorn_Green,2020-01-13 09:49:00,4
Unicorn_Green,2020-01-13 09:48:00,3
Unicorn_Green,2020-01-13 09:47:00,5
Unicorn_Green,2020-01-13 09:46:00,7
Unicorn_Green,2020-01-13 09:45:00,8
Unicorn_Green,2020-01-13 09:44:00,7
Unicorn_Green,2020-01-13 09:43:00,4
Unicorn_Green,2020-01-13 09:42:00,3
Unicorn_Green,2020-01-13 09:41:00,4
Unicorn_Green,2020-01-13 09:40:00,6
Unicorn_Green,2020-01-13 09:39:00,8
Unicorn_Green,2020-01-13 09:38:00,8
Unicorn_Green,2020-01-13 09:37:00,6
Unicorn_Green,2020-01-13 09:36:00,5
Unicorn_Green,2020-01-13 09:35:00,5
Unicorn_Green,2020-01-13 09:34:00,6
Unicorn_Green,2020-01-13 09:33:00,7
Unicorn_Green,2020-01-13 09:32:00,7
Unicorn_Green,2020-01-13 09:31:00,5
Unicorn_Green,2020-01-13 09:30:00,10
Unicorn_Green,2020-01-13 09:29:00,14
Unicorn_Green,2020-01-13 09:28:00,19
Unicorn_Green,2020-01-13 09:27:00,23
Unicorn_Green,2020-01-13 09:26:00,25
Unicorn_Green,2020-01-13 09:25:00,23
Unicorn_Green,2020-01-13 09:24:00,18
Unicorn_Green,2020-01-13 09:23:00,14
Unicorn_Green,2020-01-13 09:22:00,11
Unicorn_Green,2020-01-13 09:21:00,9
Unicorn_Green,2020-01-13 09:20:00,12
Unicorn_Green,2020-01-13 09:19:00,16
Unicorn_Green,2020-01-13 09:18:00,18
Unicorn_Green,2020-01-13 09:17:00,20
Unicorn_Green,2020-01-13 09:16:00,22
Unicorn_Green,2020-01-13 09:15:00,22
Unicorn_Green,2020-01-13 09:14:00,20
Unicorn_Green,2020-01-13 09:13:00,16
Unicorn_Green,2020-01-13 09:12:00,11
Unicorn_Green,2020-01-13 09:11:00,7
Unicorn_Green,2020-01-13 09:10:00,2
Unicorn_Green,2020-01-13 09:09:00,3
Unicorn_Green,2020-01-13 09:08:00,5
Unicorn_Green,2020-01-13 09:07:00,5
Unicorn_Green,2020-01-13 09:06:00,4
Unicorn_Green,2020-01-13 09:05:00,3
Unicorn_Green,2020-01-13 09:04:00,3
Unicorn_Green,2020-01-13 09:03:00,3
Unicorn_Green,2020-01-13 09:02:00,4
Unicorn_Green,2020-01-13 09:01:00,4
Unicorn_Green,2020-01-13 09:00:00,3
Unicorn_Green,2020-01-13 08:59:00,2
Unicorn_Green,2020-01-13 08:58:00,2
Unicorn_Green,2020-01-13 08:57:00,2
Unicorn_Green,2020-01-13 08:56:00,3
Unicorn_Green,2020-01-13 08:55:00,4
Unicorn_Green,2020-01-13 08:54:00,3
Unicorn_Green,2020-01-13 08:53:00,2
Unicorn_Green,2020-01-13 08:52:00,1
Unicorn_Green,2020-01-13 08:51:00,1
Unicorn_Green,2020-01-13 08:50:00,2
Unicorn_Green,2020-01-13 08:49:00,2
Unicorn_Green,2020-01-13 08:48:00,2
Unicorn_Green,2020-01-13 08:47:00,2
Unicorn_Green,2020-01-13 08:46:00,2
Unicorn_Green,2020-01-13 08:45:00,2
Unicorn_Green,2020-01-13 08:44:00,2
Unicorn_Green,2020-01-13 08:43:00,2
Unicorn_Green,2020-01-13 08:42:00,2
Unicorn_Green,2020-01-13 08:41:00,1
Unicorn_Green,2020-01-13 08:40:00,1
Unicorn_Green,2020-01-13 08:39:00,1
Unicorn_Green,2020-01-13 08:38:00,1
Unicorn_Green,2020-01-13 08:37:00,2
Unicorn_Green,2020-01-13 08:36:00,2
Unicorn_Green,2020-01-13 08:35:00,2
Unicorn_Green,2020-01-13 08:34:00,1
Unicorn_Green,2020-01-13 08:33:00,1
Unicorn_Green,2020-01-13 08:32:00,1
Unicorn_Green,2020-01-13 08:31:00,1
Unicorn_Blue,2020-01-13 12:30:00,80
Unicorn_Blue,2020-01-13 12:29:00,90
Unicorn_Blue,2020-01-13 12:28:00,93
Unicorn_Blue,2020-01-13 12:27:00,89
Unicorn_Blue,2020-01-13 12:26:00,84
Unicorn_Blue,2020-01-13 12:25:00,82
Unicorn_Blue,2020-01-13 12:24:00,85
Unicorn_Blue,2020-01-13 12:23:00,89
Unicorn_Blue,2020-01-13 12:22:00,87
Unicorn_Blue,2020-01-13 12:21:00,79
Unicorn_Blue,2020-01-13 12:20:00,76
Unicorn_Blue,2020-01-13 12:19:00,77
Unicorn_Blue,2020-01-13 12:18:00,82
Unicorn_Blue,2020-01-13 12:17:00,91
Unicorn_Blue,2020-01-13 12:16:00,95
Unicorn_Blue,2020-01-13 12:15:00,92
Unicorn_Blue,2020-01-13 12:14:00,84
Unicorn_Blue,2020-01-13 12:13:00,77
Unicorn_Blue,2020-01-13 12:12:00,75
Unicorn_Blue,2020-01-13 12:11:00,76
Unicorn_Blue,2020-01-13 12:10:00,85
Unicorn_Blue,2020-01-13 12:09:00,88
Unicorn_Blue,2020-01-13 12:08:00,85
Unicorn_Blue,2020-01-13 12:07:00,82
Unicorn_Blue,2020-01-13 12:06:00,82
Unicorn_Blue,2020-01-13 12:05:00,86
Unicorn_Blue,2020-01-13 12:04:00,90
Unicorn_Blue,2020-01-13 12:03:00,89
Unicorn_Blue,2020-01-13 12:02:00,81
Unicorn_Blue,2020-01-13 12:01:00,70
Unicorn_Blue,2020-01-13 12:00:00,72
Unicorn_Blue,2020-01-13 11:59:00,80
Unicorn_Blue,2020-01-13 11:58:00,88
Unicorn_Blue,2020-01-13 11:57:00,93
Unicorn_Blue,2020-01-13 11:56:00,90
Unicorn_Blue,2020-01-13 11:55:00,84
Unicorn_Blue,2020-01-13 11:54:00,79
Unicorn_Blue,2020-01-13 11:53:00,78
Unicorn_Blue,2020-01-13 11:52:00,80
Unicorn_Blue,2020-01-13 11:51:00,80
Unicorn_Blue,2020-01-13 11:50:00,82
Unicorn_Blue,2020-01-13 11:49:00,81
Unicorn_Blue,2020-01-13 11:48:00,79
Unicorn_Blue,2020-01-13 11:47:00,81
Unicorn_Blue,2020-01-13 11:46:00,87
Unicorn_Blue,2020-01-13 11:45:00,91
Unicorn_Blue,2020-01-13 11:44:00,90
Unicorn_Blue,2020-01-13 11:43:00,82
Unicorn_Blue,2020-01-13 11:42:00,73
Unicorn_Blue,2020-01-13 11:41:00,68
Unicorn_Blue,2020-01-13 11:40:00,76
Unicorn_Blue,2020-01-13 11:39:00,85
Unicorn_Blue,2020-01-13 11:38:00,89
Unicorn_Blue,2020-01-13 11:37:00,88
Unicorn_Blue,2020-01-13 11:36:00,83
Unicorn_Blue,2020-01-13 11:35:00,80
Unicorn_Blue,2020-01-13 11:34:00,81
Unicorn_Blue,2020-01-13 11:33:00,83
Unicorn_Blue,2020-01-13 11:32:00,83
Unicorn_Blue,2020-01-13 11:31:00,76
Unicorn_Blue,2020-01-13 11:30:00,14
Unicorn_Blue,2020-01-13 11:29:00,14
Unicorn_Blue,2020-01-13 11:28:00,17
Unicorn_Blue,2020-01-13 11:27:00,24
Unicorn_Blue,2020-01-13 11:26:00,29
Unicorn_Blue,2020-01-13 11:25:00,28
Unicorn_Blue,2020-01-13 11:24:00,21
Unicorn_Blue,2020-01-13 11:23:00,14
Unicorn_Blue,2020-01-13 11:22:00,11
Unicorn_Blue,2020-01-13 11:21:00,13
Unicorn_Blue,2020-01-13 11:20:00,19
Unicorn_Blue,2020-01-13 11:19:00,22
Unicorn_Blue,2020-01-13 11:18:00,21
Unicorn_Blue,2020-01-13 11:17:00,19
Unicorn_Blue,2020-01-13 11:16:00,18
Unicorn_Blue,2020-01-13 11:15:00,20
Unicorn_Blue,2020-01-13 11:14:00,23
Unicorn_Blue,2020-01-13 11:13:00,23
Unicorn_Blue,2020-01-13 11:12:00,18
Unicorn_Blue,2020-01-13 11:11:00,11
Unicorn_Blue,2020-01-13 11:10:00,10
Unicorn_Blue,2020-01-13 11:09:00,14
Unicorn_Blue,2020-01-13 11:08:00,20
Unicorn_Blue,2020-01-13 11:07:00,25
Unicorn_Blue,2020-01-13 11:06:00,25
Unicorn_Blue,2020-01-13 11:05:00,20
Unicorn_Blue,2020-01-13 11:04:00,15
Unicorn_Blue,2020-01-13 11:03:00,13
Unicorn_Blue,2020-01-13 11:02:00,14
Unicorn_Blue,2020-01-13 11:01:00,16
Unicorn_Blue,2020-01-13 11:00:00,17
Unicorn_Blue,2020-01-13 10:59:00,16
Unicorn_Blue,2020-01-13 10:58:00,14
Unicorn_Blue,2020-01-13 10:57:00,15
Unicorn_Blue,2020-01-13 10:56:00,19
Unicorn_Blue,2020-01-13 10:55:00,22
Unicorn_Blue,2020-01-13 10:54:00,22
Unicorn_Blue,2020-01-13 10:53:00,17
Unicorn_Blue,2020-01-13 10:52:00,11
Unicorn_Blue,2020-01-13 10:51:00,7
Unicorn_Blue,2020-01-13 10:50:00,10
Unicorn_Blue,2020-01-13 10:49:00,17
Unicorn_Blue,2020-01-13 10:48:00,21
Unicorn_Blue,2020-01-13 10:47:00,21
Unicorn_Blue,2020-01-13 10:46:00,18
Unicorn_Blue,2020-01-13 10:45:00,14
Unicorn_Blue,2020-01-13 10:44:00,14
Unicorn_Blue,2020-01-13 10:43:00,15
Unicorn_Blue,2020-01-13 10:42:00,16
Unicorn_Blue,2020-01-13 10:41:00,14
Unicorn_Blue,2020-01-13 10:40:00,12
Unicorn_Blue,2020-01-13 10:39:00,10
Unicorn_Blue,2020-01-13 10:38:00,12
Unicorn_Blue,2020-01-13 10:37:00,17
Unicorn_Blue,2020-01-13 10:36:00,21
Unicorn_Blue,2020-01-13 10:35:00,21
Unicorn_Blue,2020-01-13 10:34:00,16
Unicorn_Blue,2020-01-13 10:33:00,11
Unicorn_Blue,2020-01-13 10:32:00,8
Unicorn_Blue,2020-01-13 10:31:00,9
Unicorn_Blue,2020-01-13 10:30:00,13
Unicorn_Blue,2020-01-13 10:29:00,16
Unicorn_Blue,2020-01-13 10:28:00,16
Unicorn_Blue,2020-01-13 10:27:00,14
Unicorn_Blue,2020-01-13 10:26:00,13
Unicorn_Blue,2020-01-13 10:25:00,14
Unicorn_Blue,2020-01-13 10:24:00,16
Unicorn_Blue,2020-01-13 10:23:00,16
Unicorn_Blue,2020-01-13 10:22:00,13
Unicorn_Blue,2020-01-13 10:21:00,9
Unicorn_Blue,2020-01-13 10:20:00,7
Unicorn_Blue,2020-01-13 10:19:00,9
Unicorn_Blue,2020-01-13 10:18:00,13
Unicorn_Blue,2020-01-13 10:17:00,17
Unicorn_Blue,2020-01-13 10:16:00,18
Unicorn_Blue,2020-01-13 10:15:00,15
Unicorn_Blue,2020-01-13 10:14:00,11
Unicorn_Blue,2020-01-13 10:13:00,9
Unicorn_Blue,2020-01-13 10:12:00,9
Unicorn_Blue,2020-01-13 10:11:00,11
Unicorn_Blue,2020-01-13 10:10:00,12
Unicorn_Blue,2020-01-13 10:09:00,12
Unicorn_Blue,2020-01-13 10:08:00,10
Unicorn_Blue,2020-01-13 10:07:00,10
Unicorn_Blue,2020-01-13 10:06:00,12
Unicorn_Blue,2020-01-13 10:05:00,15
Unicorn_Blue,2020-01-13 10:04:00,15
Unicorn_Blue,2020-01-13 10:03:00,12
Unicorn_Blue,2020-01-13 10:02:00,8
Unicorn_Blue,2020-01-13 10:01:00,5
Unicorn_Blue,2020-01-13 10:00:00,6
Unicorn_Blue,2020-01-13 09:59:00,10
Unicorn_Blue,2020-01-13 09:58:00,13
Unicorn_Blue,2020-01-13 09:57:00,14
Unicorn_Blue,2020-01-13 09:56:00,12
Unicorn_Blue,2020-01-13 09:55:00,10
Unicorn_Blue,2020-01-13 09:54:00,9
Unicorn_Blue,2020-01-13 09:53:00,9
Unicorn_Blue,2020-01-13 09:52:00,10
Unicorn_Blue,2020-01-13 09:51:00,9
Unicorn_Blue,2020-01-13 09:50:00,8
Unicorn_Blue,2020-01-13 09:49:00,7
Unicorn_Blue,2020-01-13 09:48:00,8
Unicorn_Blue,2020-01-13 09:47:00,10
Unicorn_Blue,2020-01-13 09:46:00,13
Unicorn_Blue,2020-01-13 09:45:00,13
Unicorn_Blue,2020-01-13 09:44:00,11
Unicorn_Blue,2020-01-13 09:43:00,8
Unicorn_Blue,2020-01-13 09:42:00,5
Unicorn_Blue,2020-01-13 09:41:00,5
Unicorn_Blue,2020-01-13 09:40:00,7
Unicorn_Blue,2020-01-13 09:39:00,10
Unicorn_Blue,2020-01-13 09:38:00,10
Unicorn_Blue,2020-01-13 09:37:00,9
Unicorn_Blue,2020-01-13 09:36:00,8
Unicorn_Blue,2020-01-13 09:35:00,8
Unicorn_Blue,2020-01-13 09:34:00,9
Unicorn_Blue,2020-01-13 09:33:00,9
Unicorn_Blue,2020-01-13 09:32:00,8
Unicorn_Blue,2020-01-13 09:31:00,6
Unicorn_Blue,2020-01-13 09:30:00,4
Unicorn_Blue,2020-01-13 09:29:00,5
Unicorn_Blue,2020-01-13 09:28:00,7
Unicorn_Blue,2020-01-13 09:27:00,10
Unicorn_Blue,2020-01-13 09:26:00,10
Unicorn_Blue,2020-01-13 09:25:00,9
Unicorn_Blue,2020-01-13 09:24:00,7
Unicorn_Blue,2020-01-13 09:23:00,5
Unicorn_Blue,2020-01-13 09:22:00,5
Unicorn_Blue,2020-01-13 09:21:00,6
Unicorn_Blue,2020-01-13 09:20:00,6
Unicorn_Blue,2020-01-13 09:19:00,6
Unicorn_Blue,2020-01-13 09:18:00,6
Unicorn_Blue,2020-01-13 09:17:00,6
Unicorn_Blue,2020-01-13 09:16:00,6
Unicorn_Blue,2020-01-13 09:15:00,8
Unicorn_Blue,2020-01-13 09:14:00,8
Unicorn_Blue,2020-01-13 09:13:00,7
Unicorn_Blue,2020-01-13 09:12:00,5
Unicorn_Blue,2020-01-13 09:11:00,3
Unicorn_Blue,2020-01-13 09:10:00,3
Unicorn_Blue,2020-01-13 09:09:00,5
Unicorn_Blue,2020-01-13 09:08:00,6
Unicorn_Blue,2020-01-13 09:07:00,7
Unicorn_Blue,2020-01-13 09:06:00,6
Unicorn_Blue,2020-01-13 09:05:00,5
Unicorn_Blue,2020-01-13 09:04:00,4
Unicorn_Blue,2020-01-13 09:03:00,4
Unicorn_Blue,2020-01-13 09:02:00,5
Unicorn_Blue,2020-01-13 09:01:00,4
Unicorn_Blue,2020-01-13 09:00:00,3
Unicorn_Blue,2020-01-13 08:59:00,3
Unicorn_Blue,2020-01-13 08:58:00,3
Unicorn_Blue,2020-01-13 08:57:00,4
Unicorn_Blue,2020-01-13 08:56:00,5
Unicorn_Blue,2020-01-13 08:55:00,6
Unicorn_Blue,2020-01-13 08:54:00,5
Unicorn_Blue,2020-01-13 08:53:00,3
Unicorn_Blue,2020-01-13 08:52:00,2
Unicorn_Blue,2020-01-13 08:51:00,2
Unicorn_Blue,2020-01-13 08:50:00,2
Unicorn_Blue,2020-01-13 08:49:00,3
Unicorn_Blue,2020-01-13 08:48:00,4
Unicorn_Blue,2020-01-13 08:47:00,4
Unicorn_Blue,2020-01-13 08:46:00,3
Unicorn_Blue,2020-01-13 08:45:00,3
Unicorn_Blue,2020-01-13 08:44:00,3
Unicorn_Blue,2020-01-13 08:43:00,3
Unicorn_Blue,2020-01-13 08:42:00,3
Unicorn_Blue,2020-01-13 08:41:00,2
Unicorn_Blue,2020-01-13 08:40:00,1
Unicorn_Blue,2020-01-13 08:39:00,1
Unicorn_Blue,2020-01-13 08:38:00,2
Unicorn_Blue,2020-01-13 08:37:00,2
Unicorn_Blue,2020-01-13 08:36:00,3
Unicorn_Blue,2020-01-13 08:35:00,2
Unicorn_Blue,2020-01-13 08:34:00,2
Unicorn_Blue,2020-01-13 08:33:00,1
Unicorn_Blue,2020-01-13 08:32:00,1
Unicorn_Blue,2020-01-13 08:31:00,1
Unicorn_Red,2020-01-13 12:30:00,19
